Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
Gospel1957	2452	4853		https://twitter.com/Gospel1957	"Prayer Warrior, My Praise is my Weapon. Glory to the Lamb 🙏😇🙏"	2/29/16 3:50	71807	92341	TRUE	FALSE
ladyhawkerfinds	30143	17252	Small Blue Dot	https://twitter.com/ladyhawkerfinds	Writer of words 💬 Member of SETI 👽 Listening for that {{{ping}}} #BlueTsunami2020 #IndigenousOrImmigrant #GunControlNow #MeToo #TeamPelosi #ERANow #Resist	2/8/12 3:45	60424	118086	FALSE	FALSE
MonicaLogallmon	3461	3183	"Houston, TX"	https://twitter.com/MonicaLogallmon	"RESIST DUMP N HIS GRIFTER KLAN, INCL ALL GOP!"	1/9/17 22:38	143233	248414	TRUE	FALSE
CTheresistance	2489	4131	USA	https://twitter.com/CTheresistance	"Donald Hump Sucks!! I block Trump’s nasty Trolls! !# climate change#human rights # animal rights ,we all bleed red. #Resistance. No lists!"	2/9/11 18:14	24435	20786	FALSE	FALSE
jerrie_towner	3789	4926	"Kansas, USA"	https://twitter.com/jerrie_towner	"Grandmother, animal lover, blue lady in red state.  Believe in honesty, inclusion and non-evangelical Christianity. #Resist #FBR 🌊💙"	10/15/15 1:27	18576	50486	TRUE	FALSE
PlusHealing	1733	4145	"Missouri, USA"	https://twitter.com/PlusHealing	"Crystals are the tools, we are the power. #spirituality #paranormal #animalrights #healingcrystals"	5/30/18 20:38	630	881	FALSE	FALSE
sleepingrodent	146	805	"Kansas City, MO"	https://twitter.com/sleepingrodent	"I tweet too much about politics, [blocked both of Trumps accts tho so that helps(encourage everyone to do the same, it feeds him!)] 💛KC Chiefs❤️"	8/26/09 5:30	6654	22657	TRUE	FALSE
AttorneyLPMoore	775	2394	"Detroit, MI"	https://twitter.com/AttorneyLPMoore	Detroit Native Graduate: University of San Diego Law School. Attorney. Parent. Unapologetic in my Black Pride. Anti-Trump. Resister.	1/28/12 21:15	20195	29873	TRUE	FALSE
annasmith_17	68	246	MO	https://twitter.com/annasmith_17	khs 20	3/5/16 18:28	787	3952	TRUE	FALSE
AHLDickherber	964	3555	St. Louis	https://twitter.com/AHLDickherber	Tweeting since 2009 #STL #SLULAW #independentschools #admissions	3/11/09 3:30	11322	2260	FALSE	FALSE
susanswim55	1067	1793	"Spokane, WA"	https://twitter.com/susanswim55	"""When the last tree is cut down, the last fish eaten, and the last stream poisoned, you will realize that you cannot eat money."" #TrumpResign #NoMoMcMoRo"	9/26/16 22:14	7404	65027	FALSE	FALSE
bmoremerritt	162	686	"Baltimore, Maryland"	https://twitter.com/bmoremerritt	Resister living in Baltimore City. #resist #greennewdeal Daughter of a badass woman who always has the bail money at protests!	1/30/18 14:45	228	16647	TRUE	FALSE
JAMES_R_BRUNER	513	654	"Washington, DC"	https://twitter.com/JAMES_R_BRUNER	"Political Organizer & Consultant serving Dems. #BlueWave, Former Congressional Committee Staffer; Cornell B.A.& DukeLaw, #Resister🏳️‍🌈 #elizabethwarren2020"	6/10/11 2:18	9678	7173	FALSE	FALSE
Stl_Suz	4	97	"Kirkwood, MO"	https://twitter.com/Stl_Suz		2/28/17 19:33	35	60	TRUE	FALSE
EricJasso	142	386	"St Louis, MO"	https://twitter.com/EricJasso	I'm from the Show-Me State.	4/6/09 1:20	4266	612	TRUE	FALSE
FreddyLawrence1	844	624	Chicago IL	https://twitter.com/FreddyLawrence1	🇺🇸 Clinton Democrat- Cannabis Advocate- Gym Learner- Music Lover- Travel Craver 🇺🇸	5/6/09 17:26	44265	55984	FALSE	FALSE
shellgordon03	32	303	"St. Louis, MO"	https://twitter.com/shellgordon03		3/31/09 17:07	91	269	FALSE	FALSE
Jarjuba3	461	5052		https://twitter.com/Jarjuba3		10/30/18 20:24	6	61	TRUE	FALSE
artstartupNEWS	51	665	"The People, USA"	https://twitter.com/artstartupNEWS	Startup company focused on raising awareness through art • #ArtStartup 🇺🇸 🌐:@artstartupart_ ⚡️:@artstartupFEED 🤖:@StartupTrumpbot	4/30/18 14:23	7183	781	FALSE	FALSE
donnavullo	44	700	"Buffalo, NY"	https://twitter.com/donnavullo	"Works in advertising, loves politics and misses Jon Stewart"	5/15/12 20:27	463	223	TRUE	FALSE
Mickeefl	1577	4979	United States	https://twitter.com/Mickeefl		3/30/17 23:44	61278	31357	TRUE	FALSE
ae_fernandes	1105	4302	sometimes STL	https://twitter.com/ae_fernandes	"ai x ethics x design. CS/Gov @Harvard. tinkering @Tech4Germany. alum: @code, @USCTO44, @IDEOCoLab. she/her. carpe DM. https://t.co/XzorenXsIE"	1/10/12 3:45	5957	18206	FALSE	FALSE
RickardsLevi	19	703	"Washington, USA"	https://twitter.com/RickardsLevi		8/7/18 5:13	158	436	TRUE	FALSE
AngelaCornell5	1081	2155	"Florida, USA"	https://twitter.com/AngelaCornell5	"Yella Dog Democrat,Mom of 2 great boys and wife of a strong democrat!! #animallover #Resist #adoptdontshop #Gators #WarDamnEagle#ProtecttheEnvironment !!"	1/25/17 16:33	5544	8809	TRUE	FALSE
fiscalwonk	48	390	Connecticut	https://twitter.com/fiscalwonk	my views are my own.	11/11/07 19:56	46	36	FALSE	FALSE
MarcVegan	21227	18548	"New Jersey, USA"	https://twitter.com/MarcVegan	#Science #GlobalWarming #ClimateChange #AnimalRights #Vegan #Solar #DACA #Liberal #VoteBlue2020 #LGBTQ #FBR #Atheist #Resist #UniversalHealthcare #BLM 🌈🌊❄️	5/22/14 18:15	336176	102593	FALSE	FALSE
BengeJackie	4	107		https://twitter.com/BengeJackie	I'm a dad i love it	8/22/17 5:38	32	23	TRUE	FALSE
ReChinuhuk	220	655		https://twitter.com/ReChinuhuk		6/1/12 19:56	7051	11385	FALSE	TRUE
jee75	8	239	Spain	https://twitter.com/jee75		12/11/09 2:14	12	43	TRUE	TRUE
mngosar	715	2304	"Houston, TX"	https://twitter.com/mngosar	I like to make voting easy. My views.	3/25/10 22:07	5196	4569	FALSE	FALSE
olyenka	1869	2412		https://twitter.com/olyenka	Resisting one day at a time #TheResistance #ImpeachTrump #FBR Sometimes I tweet about hockey #LetsGoPens	7/4/08 16:11	7299	12213	TRUE	FALSE
bearsfan71	1434	3720	"ÜT: 34.663674,-118.195719"	https://twitter.com/bearsfan71	"Mom of 5. Love live music, sports & Vegas. Advocates for preemies & those w/ Autism & SPD. I like animals more than most people. #resist #persist #impeach45"	4/4/09 3:05	6192	12902	FALSE	FALSE
JaimieMyLove	137	305	Milford Ma	https://twitter.com/JaimieMyLove	peace love lowe’s and the cotton eyed joe	7/1/11 3:13	10054	1736	FALSE	FALSE
marnold467	3759	4424	"Miramar Beach, FL"	https://twitter.com/marnold467	"Wife, Mom, RN, Beach Lover, Animal Lover, Patriot #Resistance"	12/11/14 18:22	15472	123752	TRUE	FALSE
frankro39288541	1277	3689	"New York, USA"	https://twitter.com/frankro39288541		11/22/15 21:16	3752	702	TRUE	FALSE
egplntparm	532	1368	#NJ-7	https://twitter.com/egplntparm	"Scarred hands first visual of loving mom, one and only wife, rescued by dogs, #ESL Tutor, #PostcardsToVoters #coffee required #NJ7 #FlipItBlue"	12/27/12 18:09	3581	14233	FALSE	FALSE
go_for_drew	171	2277		https://twitter.com/go_for_drew	"husband, father, son, brother. family first. freedom is 1A, 2A. secure the border. government is meant to protect and to serve."	6/6/13 8:44	652	4000	TRUE	FALSE
gmbosslady64	2002	2510	"Oshkosh, WI"	https://twitter.com/gmbosslady64	"Breast Cancer Warrior, Sick & Tired of being Sick & Tired, Healthcare Advocate, Legalize Weed, NY’er now in the MW #Resistance #DumpTrump #PenceIsWorse"	9/25/18 22:43	10623	21035	TRUE	FALSE
tlerdman	13	149		https://twitter.com/tlerdman		1/8/14 21:23	171	712	TRUE	TRUE
fluid_like_h20	216	623	"Anchorage, AK"	https://twitter.com/fluid_like_h20	Unapologetic liberal. Fighting the good fight! Love trumps hate. Facts matter. #TheResistance #NeverTrump	12/31/16 20:36	1640	2480	TRUE	FALSE
BACADCSTL	233	230	"St Louis, MO"	https://twitter.com/BACADCSTL	"Representing over 1,400 hardworking Bricklayers and Allied Craftworkers in Eastern Missouri"	3/4/11 19:58	553	572	FALSE	FALSE
KarenBovaird	15491	16604	"Roseville, CA"	https://twitter.com/KarenBovaird	Retired and loving it! Fighting with the Resistance! Everyone Must Vote! #StrongerTogether #NeverAgain #TheResistance #FBR #IBelieveSurvivors #TakeItBack	3/19/13 1:24	39931	61660	TRUE	FALSE
fe5082	177	148		https://twitter.com/fe5082	For better or worse KC Royals & Chiefs Fan!	1/16/13 19:42	34921	43312	TRUE	FALSE
DjMusgr	4552	5062	"Stanwood, WA"	https://twitter.com/DjMusgr	Crazy Cat Lady? Resist! Impeach Trump! Trump is Pathetic! #TeamPelosi	10/27/14 19:50	123807	95586	TRUE	FALSE
Jjerg	887	2788	"Chicago➡️Reno➡️Fox Valley, WI"	https://twitter.com/Jjerg	"Male,Dork,Mexican/Swedish American,Cats, Birds, Guitar, Metal, Cubs, Blue Jays, NZ Cricket, Rugby, Flames, Jazz, Celtic, ILL-INI, Browns.¡Igualdad para TODOS!"	9/2/10 14:20	19288	22800	FALSE	FALSE
MichaelHauge13	10	156	"Florida, USA"	https://twitter.com/MichaelHauge13	I'm an ease going man. Am fun to be with. Am honest. 420 friendly. I enjoy good communication. If you care to know more about me ask.	10/28/18 8:24	45	113	TRUE	FALSE
jomareewade	32307	32424	The Bebop	https://twitter.com/jomareewade	"Radical Edward: ""The computer's kaput and we're drifting through space toward certain oblivion."" ~ Cowboy Bebop | #TheResistance #HeroesPersist 🌊🌊🌊🌊"	11/14/08 2:38	96062	142456	FALSE	FALSE
BenEdwa86036556	18	172	"Mission Hills, Kansas"	https://twitter.com/BenEdwa86036556		6/10/17 1:19	333	238	TRUE	FALSE
kimutai_caroly	14	140	"Eldoret, Kenya"	https://twitter.com/kimutai_caroly	Herbal analyst	10/31/18 13:09	13	135	TRUE	FALSE
m00nchildjoonie	367	1270	Ø Ů Ť Ę Ř  § P Å Ç Ë	https://twitter.com/m00nchildjoonie	|Mostly fan account|Jimin stan|not-so-low-key Namjoon stan|ot7|multi fandom|whipped for the rapline|JINCULT|I follow back (most of the time)|02' liner|수고했어요 종현아	8/12/18 7:12	3751	4082	TRUE	FALSE
OkanlomoRealtor	394	384	"Houston, TX"	https://twitter.com/OkanlomoRealtor	"Over a decade of solid experience in residential sales, #propertymanagement, & leasing. Trusted #realtor resource #DePaulU Alum #HoustonRealtor®"	5/30/17 5:17	4990	1896	TRUE	FALSE
Lilith4Prez	49	659	"St Louis, MO"	https://twitter.com/Lilith4Prez		2/2/17 23:46	1494	12191	TRUE	FALSE
SteveHi22863113	229	1581	Reno Nevada	https://twitter.com/SteveHi22863113	I am a firm Believer in Gene Roddenberry. Where man become better and that we strive for better things in life. I dislike greedy close minded people	10/27/18 3:31	1029	892	FALSE	FALSE
MagicMikeJay	57	206	"Fort Lauderdale, FL"	https://twitter.com/MagicMikeJay	#Resist✊🏾🎮🗽 PSN: Emjay__X	1/2/09 8:04	916	4049	FALSE	FALSE
SkullduggeryPod	1795	595	United States	https://twitter.com/SkullduggeryPod	Scandals in the Trump Era	10/29/18 15:11	137	99	FALSE	FALSE
GrahammsResist	11300	11713	"Washington, USA"	https://twitter.com/GrahammsResist	This is an awfully lengthy train wreck. #Resist	9/9/17 0:36	9595	24105	TRUE	FALSE
Juliapower10	2787	4051	#pursestringpower	https://twitter.com/Juliapower10	"Your Mom! ""SHE WON""Lover of ALL people! Hate back doesnt = Love or Peace. Love our enemys! Love IS the way forward!Always wear clean underwear☺"	6/1/17 2:34	16041	30722	TRUE	FALSE
starry_galaxies	1812	2109	California	https://twitter.com/starry_galaxies	Supporter of Dems dedicated to civil rights & equality. Proud liberal. #FamiliesBelongTogether #TeamPelosi #Resist #Kamala2020	12/18/09 10:35	55313	372197	FALSE	FALSE
UpNorth62	1467	1625		https://twitter.com/UpNorth62	"Actress, fillmmaker, writer;Politics; Lake Superior worshipper; I Block Bernie, Jill, Nomiki peeps & other mouthy Russians.#HillaryClintonDem#FightingNazis"	4/6/11 15:09	112186	28340	FALSE	FALSE
azpa2017	1963	2114	"Pittsburgh, PA"	https://twitter.com/azpa2017	"save our country! #resist. #impeach. lover of The Beatles, billy Joel"	1/25/17 19:44	125776	126570	TRUE	FALSE
lovesdogs01	2207	4921	Northeast United States	https://twitter.com/lovesdogs01	Science doesn't lie.  Minimize the suffering and maximize the thriving. Thank you Samantha.	2/13/16 0:55	12197	12255	TRUE	FALSE
MelissaHobleyNY	1746	3082	"New York, New York"	https://twitter.com/MelissaHobleyNY	"CMO @OkCupid. Dating expert and real life matchmaker. Proud feminist, LGBTQ supporter. NYC by way of Indiana. Tweets are my own."	5/16/08 17:35	1382	7434	TRUE	FALSE
zacharyWelliott	1703	4691	"Warrensburg, MO"	https://twitter.com/zacharyWelliott	#MO04. McCaskill & Hoagenson Supporter From Day 1. | Multilingual | #Resist #FBR | #Beto2020	11/4/16 12:35	3830	30637	TRUE	FALSE
trinamc5	125	358	"New York, USA"	https://twitter.com/trinamc5		10/8/14 3:00	3243	45199	TRUE	FALSE
gailcalgal	1606	2501	Canada	https://twitter.com/gailcalgal	Animal lover. Just trying to do my part to help my friends and neighbors to the South.	10/10/16 0:43	22793	206194	TRUE	FALSE
CaliGirlResists	25245	23402	"Blue Wave, USA"	https://twitter.com/CaliGirlResists	"#IAmTheResistance, #ProtectMueller, #MeToo, I will resist until the corrupt #TrumpCrimeSyndicate are removed from power! #ImpeachTheMF"	1/11/12 20:27	13305	63289	FALSE	FALSE
Mitchrick	747	843	"Chicago, IL"	https://twitter.com/Mitchrick	"Wife, Mom to Hailee, animal lover! Marching. Calling. Sharing the brilliant work of all that resist! #strengthinnumbers #impeachtrump"	10/22/09 13:27	62237	87237	TRUE	FALSE
WolverineResist	23204	17144	All over North America	https://twitter.com/WolverineResist	Injustice and corruption make me really mad. #RESIST! I'm here to help @1Ironman2020 and #HeroesResist arm of #TheResistance. #Indivisible #Ω -fan account	11/13/16 1:48	21408	16768	FALSE	FALSE
Mpulsiv19	1072	2556		https://twitter.com/Mpulsiv19	...know justice...  know peace...Stay woke...#theResistance #RESIST #persist #vote	9/23/12 18:38	77009	79914	TRUE	FALSE
dracostar1	1953	2645		https://twitter.com/dracostar1	"Semi-retired Counselor, Adjunct College Instructor, and Programmer"	4/2/15 14:25	9096	7162	TRUE	FALSE
dano_perron	72	2599	"Houston, TX"	https://twitter.com/dano_perron	"Houston, TX"	10/16/12 23:54	32	65	TRUE	TRUE
wryly721	1335	2369	earth	https://twitter.com/wryly721	"Born, raised NY left wing.  Our democracy is endangered by Trump so we must #Resist.  Facts lead to truth.  Writing, economics, people - order changes- daily."	8/31/16 23:30	25752	26760	FALSE	FALSE
AmyGore3	484	571		https://twitter.com/AmyGore3	"""Now I know the things I know, and I do the things I do; and if you do not like me so, to hell, my love, with you!”. -Dorothy Parker"	4/15/13 19:30	38295	64731	TRUE	FALSE
kbingham54	170	381	United States	https://twitter.com/kbingham54		5/26/16 20:43	256	609	TRUE	FALSE
chejo911	1299	3200		https://twitter.com/chejo911	"Retired dairy farmer, Australian Shepherd guardian"	10/15/13 22:48	98188	48435	TRUE	FALSE
DebiDawg	1647	3192		https://twitter.com/DebiDawg	#FreeRealityWinner #TheResistance #MarchforOurLives #FBR #greenpeace #CountryOverParty #BetoORourke #LGBTQ #indivisiblentx #AnimalRights #SayHerName	12/15/11 11:13	8006	6151	TRUE	FALSE
L48130	1877	3412	"Michigan, USA"	https://twitter.com/L48130	"Grandmother, happily married, crochet fanatic, supporter of #March4OurLives & #MomsDemandAction.  Amateur Photographer. ☺️Do not respond to DMs."	4/26/17 11:53	6534	134555	TRUE	FALSE
Hadassah_Michal	3117	4216	"Colorado, USA"	https://twitter.com/Hadassah_Michal	"✡️ RESISTING in Colorado, but originally from Philadelphia. I am a wife, mother, grandmother, veteran, and writer.  #WhereAreTheChildren"	11/6/12 21:30	18871	28268	FALSE	FALSE
cheesehead671	13100	14218	Guam & Wisconsin	https://twitter.com/cheesehead671	"Make America kind again. mom. 🎶 teacher. #Persist against kgb, kkk, nra, nazis, bullies, and predators. #imprisontraitors"	6/3/16 22:57	26151	54021	TRUE	FALSE
PersianKittenz	4270	4968	"Atlanta, GA"	https://twitter.com/PersianKittenz	"Gay, Progressive, Liberal, Democrat, Animal Rights Activist, Nature Preservationist, Environmental Planet Earth Defender, Champion For The Greater Good"	7/4/11 16:17	295023	100918	FALSE	FALSE
RhymerWill	1	51	"Cape Girardeau, MO"	https://twitter.com/RhymerWill		8/27/18 7:49	1	0	TRUE	FALSE
JoelyeneB	758	1565	"Sacramento, CA"	https://twitter.com/JoelyeneB		1/26/17 9:39	9474	16955	TRUE	TRUE
ImmaBlueDot	20852	19016	"PA,USA ~ NO UNINVITED DMs! "	https://twitter.com/ImmaBlueDot	I wake up every day hoping he didn't.  Atheist/Humanist 🐾Animal advocate Pit Bull Mom🐕 #GunControlNow #AdoptDontShop #NoWall #Resist LOCKED ACCTS R BLOCKED	11/8/11 3:34	49126	95156	FALSE	FALSE
rosiec754d	4746	5220	NYC	https://twitter.com/rosiec754d	Imagine...  ~John Lennon#FBR	2/18/09 23:36	8148	28811	TRUE	FALSE
gstowers835	1613	4386	San Francisco Bay Area	https://twitter.com/gstowers835	Mom/Feminist/Pacifist/Quaker. Political scientist/Public admin prof/Data & politics. Go Gators. #LGBTQ #ClimateChange #BlueWave #Resistance #FBR #ImStillWithHer	3/24/09 2:06	42285	19039	FALSE	FALSE
amitsambora	61	1261	Red Bank NJ	https://twitter.com/amitsambora		9/12/12 18:37	4493	563	TRUE	TRUE
RoseResists214	14685	7504	GeeksResist Headquarters 	https://twitter.com/RoseResists214	"The Doctor calls me, “Rose Tyler, Defender of Earth,” and I’m here to Resist. #WhoviansResist #DisasterAssistTeam #GeeksResist"	11/9/17 12:58	15137	27366	TRUE	FALSE
KnewTrump	1236	1317	"Newark, NY"	https://twitter.com/KnewTrump	🇺🇸#Dad #Husband #Patriot #Omnist #Resistance #AntiCorruption #AntiTrump #VoteThemOut #DrainTheToxicRedSwamp #IndependentDemocrat #BlueWave2020 #Illegitimate45	7/19/18 22:38	9889	14754	TRUE	FALSE
CaroleCasuco	2250	4998		https://twitter.com/CaroleCasuco	"Only for politics, i am a complete ultra liberal. Living in NY and NC. I love listening to all, plus giving kindness, empathy, respect and politeness to all."	2/3/17 12:22	151066	73745	FALSE	FALSE
MichelottiJoe	209	630	"Oak Brook, IL"	https://twitter.com/MichelottiJoe	We guarantee effective and aggressive representation. Our reputation and history of successful litigation speaks for itself.	7/9/14 2:14	9463	7305	FALSE	FALSE
JeGardener	60	381	United States	https://twitter.com/JeGardener	"Lawyer, mother & wife. Business & commercial real estate financing nationwide"	4/8/14 3:27	10213	13222	TRUE	FALSE
damiano_colozzi	14	109	"Medford, MA"	https://twitter.com/damiano_colozzi		10/30/17 18:21	282	1282	TRUE	FALSE
PattyResist	153	372	"Pennsylvania, USA"	https://twitter.com/PattyResist	Pre-existing condition: 150+ dB hearing loss in both ears.	8/17/07 19:30	1196	153	FALSE	FALSE
cordes_amy	9	74	"Town and Country, MO"	https://twitter.com/cordes_amy		6/15/13 2:03	2	231	TRUE	FALSE
mrabill	3	173	"Washington, Missouri"	https://twitter.com/mrabill	Automotive Engineering & Quality ConsultantExpertise in Processing of Polymeric materials University of Dayton Graduate	1/4/11 17:52	323	543	TRUE	TRUE
IMcCallan	1170	2503	Sydney	https://twitter.com/IMcCallan	"Scot & Aussie, Thrones, Westworld, Gers, real liberal, lawyer,resistance 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇦🇺 “Senior government leaders should be held to the highest standards”"	6/2/12 12:51	13284	15547	TRUE	FALSE
Staywoke1820	339	750		https://twitter.com/Staywoke1820		2/1/11 23:10	5915	14874	TRUE	FALSE
