Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
kthomas314	264	669	"St. Louis, MO"	https://twitter.com/kthomas314	I'm a fan of St. Louis sports teams and an alumnus of Mizzou. I like following regional development and am obsessed with the city of St. Louis and Disney World.	6/3/09 19:12	5917	10103	TRUE	FALSE
Jack_in_SPFGLD	1652	2308	"Missouri, USA"	https://twitter.com/Jack_in_SPFGLD	"MO.7th.Dem I want a govt. that works fairly and applies justice evenly.  DBA by trade. father, husband, concerned citizen all the time.#BlueWave #FBR #resist"	10/19/16 16:35	3906	4831	TRUE	FALSE
JasonPritchett0	8	132		https://twitter.com/JasonPritchett0		8/25/18 17:26	0	1748	TRUE	TRUE
pmcfarland733	4	29		https://twitter.com/pmcfarland733		5/10/13 15:31	10	6	TRUE	TRUE
alex_alexcdavis	2478	3556	"San Diego, CA"	https://twitter.com/alex_alexcdavis	🇺🇸 Arizona Wildcat 🇺🇸	5/27/15 3:02	3146	10888	TRUE	FALSE
TrHaza	267	307	"Missouri, USA"	https://twitter.com/TrHaza		9/7/14 16:50	8503	10500	FALSE	FALSE
MayorAdamCouch	525	924	"Odessa, MO"	https://twitter.com/MayorAdamCouch	"Husband, Father, Royals fan, Chiefs fan, Mayor of Odessa, Fireman, peaked in high school, follows and retweets do not equal endorsements."	8/23/12 19:31	6447	7210	TRUE	FALSE
Dave_Freeze	874	139	United States of America	https://twitter.com/Dave_Freeze	Welcome To My Twitter Page.Love Trump's Action. Hate Trump's Character.While criticizing our government we should be happy we can do that.	4/6/15 20:34	4813	147	FALSE	FALSE
millennialcons2	87	703	"Cape Girardeau, MO"	https://twitter.com/millennialcons2	"conservative,  leans libertarian, and supporter of individual liberties."	1/20/18 22:47	502	1008	TRUE	FALSE
TimReinhart	1878	1529	SE of St. Louis in IL	https://twitter.com/TimReinhart	Farmer & agriculture enthusiast in Illinois. Father of Elaina & Oliver and husband to Melissa. All views are my own.	7/17/09 5:15	4227	2113	FALSE	FALSE
ErikanboneM	11	49	"Cape Girardeau, MO"	https://twitter.com/ErikanboneM		10/9/18 16:16	2	7	TRUE	FALSE
ChrisKail	793	5000	Pittsburgh	https://twitter.com/ChrisKail	Marketer. Networker. Philanthropist. Family. Friends. Steelers Football.	9/22/09 14:12	1097	751	TRUE	FALSE
ChuckSimino	212	1286		https://twitter.com/ChuckSimino		4/6/16 12:57	925	251	TRUE	TRUE
coolmotive8	4	942		https://twitter.com/coolmotive8		9/15/14 1:20	7	360	TRUE	TRUE
samanthalacewe1	0	209	"Poplar Bluff, MO"	https://twitter.com/samanthalacewe1		10/20/15 11:01	374	1371	TRUE	FALSE
Remmartini	43	246	"Parkville , MO"	https://twitter.com/Remmartini		7/7/10 13:28	1263	1055	TRUE	FALSE
RichardShoaf	6601	2111	"Lake Saint Louis, Missouri"	https://twitter.com/RichardShoaf	"Parallel entrepreneur, CBRNE, global safety & national security consultant. Fmr US&R SO, Hibernian & Citizen of 🇮🇪&🇺🇸 #MAGA #HABU Bíonn siúlach scéalach 🍀"	2/17/11 16:37	18280	5995	FALSE	FALSE
j2nmeyer	16506	16034	"North Carolina, USA"	https://twitter.com/j2nmeyer	"TIRED OF CORRUPTION ON THE LEFT. #MAGA #KAG #TRUMP2020 #1A #2A Husband, BELIEVER, Grampy Daddy, ❌Blocked by THE CREEPY PORN LAWYER❌#WWG1WGA #StandWithFlynn"	1/18/09 1:18	14068	8834	FALSE	FALSE
dewbru	1	154	"Missouri, USA"	https://twitter.com/dewbru		4/6/09 21:49	10	0	TRUE	TRUE
09JP	1	621		https://twitter.com/09JP		2/16/09 21:00	3945	9343	TRUE	TRUE
KalebSchutt16	97	1592	"Golconda, IL"	https://twitter.com/KalebSchutt16	Christian | Conservative | Republican	5/31/18 1:52	156	534	TRUE	FALSE
KCLibertyAvenge	1700	2247		https://twitter.com/KCLibertyAvenge		11/4/17 15:30	8577	5760	FALSE	FALSE
lfangonilo	754	1443	"Michigan, USA"	https://twitter.com/lfangonilo	@GOP Michigan State Director 🐘 Team @MIGOP ✋🏽 #LeadRight California Native 🏖	12/8/08 8:14	4190	4889	FALSE	FALSE
Joshua56123898	9	57	"Missouri, USA"	https://twitter.com/Joshua56123898	"God fearing man that loves America, Family and Guns#MAGA"	3/3/18 15:55	55	542	TRUE	FALSE
Silence451	1139	1740		https://twitter.com/Silence451	Prison planet freedom fighter. A warrior in humanity’s last stand.	9/12/18 22:51	4448	6574	TRUE	FALSE
veectory24	137	719	"Jackson, MS"	https://twitter.com/veectory24	"Columbia, MO//Jackson, MS | Studying the Law | Always be yourself. Unless you can be Batman. Then always be Batman"	3/10/14 23:32	228	220	FALSE	FALSE
rrkile	345	712	"St Louis County, MO"	https://twitter.com/rrkile	"USMC Veteran, #MAGA, #1A, #2A, #Veterans, #NRA, Life NRA Member,  #wreathsacrossamerica2017"	1/4/17 2:30	6068	2863	TRUE	FALSE
jawwatts	737	2094	"Allegan, MI"	https://twitter.com/jawwatts	"Agent provocateur of Allegan Co. Love politics, hockey & pop culture. Married to the best woman on Earth @lesleygirl All usual opinion-endorsement caveats apply"	5/26/09 13:09	16620	4762	FALSE	FALSE
Sinnanizfirefey	5286	5587	"St Louis, MO"	https://twitter.com/Sinnanizfirefey	"Wife of USN vet, Mother and Suicide Awareness advocate.  #MAGA #KAG #DrainTheSwamp #BuildTheWall #TrumpTrain 🚂🚃🚃󾓦 #WalkAway⌛#BeTheVoice #StopSuicide #BeBest"	7/11/13 23:45	29931	44656	FALSE	FALSE
annespangler	203	1101	"Potomac Falls, Virginia"	https://twitter.com/annespangler	"The Right To Life, Liberty and the pursuit of Happiness shall not be denied."	3/11/09 0:16	493	8719	TRUE	FALSE
ESWC88	360	570	United States	https://twitter.com/ESWC88	#USA🇺🇸 #TrumpSupporter #MAGA #ProMilitary #USMC #KAG #WWG1WGA #QAnon #HeelsOnGlovesOff #InGodWeTrust Opinions are my own. Haters blocked. No time 4U.	7/29/16 19:06	2609	3013	FALSE	FALSE
MarkTexas1	1209	1672		https://twitter.com/MarkTexas1	"Love God & my country. Divorced, raising my daughter. Trump Train, MAGA. KAG . Strong Military. Love USA.🇺🇸Praying for  PR. 🇵🇷"	9/5/12 0:32	4631	13210	TRUE	FALSE
dale_manzo	53	384	"St Louis, MO"	https://twitter.com/dale_manzo	Republican candidate for Missouri Secretary of State.	11/5/16 5:08	159	210	FALSE	FALSE
jileebee	2740	4967		https://twitter.com/jileebee	"#MAGA🇺🇸 #2A #StopTheBias #USA🦅#Buildthewall #Conservative ⭐️⭐️⭐️ Christian,#Godblessourpresident ,🙏🏼God for our #Freedoms ❤️#walkaway #nationalist"	4/17/09 20:11	80104	62623	TRUE	FALSE
BMcsimon	11	330		https://twitter.com/BMcsimon	"ITT Tech, Cancún Medical School- Brain surgeon at Western Missouri Urgent Care"	7/31/18 17:08	45	442	TRUE	FALSE
American_Talker	1542	2200	USA!	https://twitter.com/American_Talker	🇺🇸The #MAGA WILL continue.🇺🇸 #Nationalism = #Patriotism 🇺🇸  #Globalism = #TreasonProud to be followed by General Flynn and blocked by Micheal Avenatti.	1/21/16 7:42	10665	24030	FALSE	FALSE
bosaylor1981	2	68		https://twitter.com/bosaylor1981		10/4/17 2:38	5	116	TRUE	FALSE
Alienmushr00m	1451	2470	Constitutional Republic USA	https://twitter.com/Alienmushr00m	"Born Again Christ Follower, Conservatarian, Pro America, Anti Globalism, Anti Socialism, Anti Communism #2A #MAGA #KILLUMINATI"	9/10/11 15:16	7947	12683	FALSE	FALSE
B_Car1	6	186		https://twitter.com/B_Car1	"KC Royals, Creighton Basketball"	1/7/14 9:29	23	42	TRUE	FALSE
Bean_Cotton	1218	426	"Peach Orchard, MO"	https://twitter.com/Bean_Cotton	"Spot cotton broker and consultant based in Peach Orchard, MO with offices in Memphis and St. Louis."	4/9/09 21:37	3309	2301	FALSE	FALSE
joycepride	2393	4973	"Maryville, Missouri"	https://twitter.com/joycepride	"Farmer, Row crop, Cattle, Bison, Real Estate #MAGA #TrumpTrain #Constitution #NRA ❤️Veterans 🇺🇸🇺🇸🇺🇸love more, less hate."	8/15/09 16:28	4845	39508	FALSE	FALSE
JustMike_2	7	38		https://twitter.com/JustMike_2		9/1/14 20:13	158	661	TRUE	TRUE
BigPopa69146863	487	1048	"Texas, USA"	https://twitter.com/BigPopa69146863	Jesus is Lord 🙏 US Constitutionalist 2a #MOLONLABE Honor America & Father was in WW2 SHSU #draintheswamp ProLife God Bless America 🇺🇸🙏🇮🇱	9/17/18 13:44	6705	5631	TRUE	FALSE
jake_add	406	342		https://twitter.com/jake_add	Mizzou | @msa_senate Speaker | Jeremiah 29:11 | likes and retweets ≠ endorsements	10/29/12 1:36	978	9163	TRUE	FALSE
map5657	3087	3780	USA🇺🇸	https://twitter.com/map5657	#Deplorable! 😊 #Christian! 🙏🏼Married! 💏Grandma! Trump Supporter! 👠 #MAGA! 🇺🇸#WWG1WGA!! #Qanon!🚂 #KAG!!! I don’t respond to private messages!!!	4/4/16 18:31	5691	6232	TRUE	FALSE
JoeyHaney	459	1292	Spartanburg SC USA	https://twitter.com/JoeyHaney	"Husband, Dad, CPA"	6/1/09 3:47	7682	11937	TRUE	FALSE
AnnaOleta	102	360		https://twitter.com/AnnaOleta		2/25/09 15:33	92	2507	FALSE	FALSE
0e93bebd20e94a8	1	550		https://twitter.com/0e93bebd20e94a8		2/3/15 1:20	0	13	TRUE	FALSE
flag1941	1503	3009		https://twitter.com/flag1941	"The rain is on the just, the rain is on the unjust, the just get wetter bc the unjust took his umbrella ☔️ : ✝️🇺🇸🇺🇸God , Country, Family 💕Constitution"	6/19/12 19:12	34278	16836	TRUE	FALSE
The_Abby_Mills	1707	1783	Trump's America	https://twitter.com/The_Abby_Mills	"Paramedic, cops wife, mom of 5, 3 in military. #TRUMP from day 1.The time to stop #Paedophilia is now! #SayBraveThingsGOD BLESS AMERICA"	9/5/18 22:44	16232	26838	FALSE	FALSE
herron69	1361	2586	United States	https://twitter.com/herron69	SMIRKING TRUMP #MAGA	4/10/13 2:15	19251	21879	TRUE	FALSE
JeannineBSmith	186	420	"Houston, TX"	https://twitter.com/JeannineBSmith	Petroleum Engineer with 41 years experience. I travel the world doing a job I love...what a fabulous life!!	5/14/14 21:12	617	15339	TRUE	FALSE
azgasser	48	271	"Tucson, AZ"	https://twitter.com/azgasser		2/17/12 23:33	1006	1164	TRUE	FALSE
JaneHol50477746	27	460		https://twitter.com/JaneHol50477746		12/12/15 0:06	5	40	TRUE	TRUE
ashazeit	6	19	"St Louis, MO"	https://twitter.com/ashazeit	"juggling a full-time job, part-time university schedule, and a deep love for travel. stl~Germany~Jefferson city"	3/8/18 3:30	36	11	TRUE	FALSE
plwpaula15	1742	4529	Table Rock Lake	https://twitter.com/plwpaula15	"A sinner saved by Grace alone, through Faith alone, by Christ alone.  “I am not ashamed of the Gospel of Christ.”. Wife, Mom, and Nana"	3/8/13 17:03	1431	12245	FALSE	FALSE
ObliqueJimmison	32	339		https://twitter.com/ObliqueJimmison	God & Family News Gov Officials & Agencies Government & Politics History Technology & Science	11/22/16 7:32	530	129	TRUE	FALSE
dentman333	1241	2020	United States	https://twitter.com/dentman333	"Scrub my balls, please."	3/22/09 19:44	17087	13269	TRUE	FALSE
natebsbiggestf1	733	2036	"Missouri, USA"	https://twitter.com/natebsbiggestf1	Humor Humor I love to be around funny people. I love our country and I love the people that keep us safe. I would love for our country to come together PEACE	8/29/18 23:33	1540	1272	TRUE	FALSE
DildayLisa	14	42		https://twitter.com/DildayLisa		9/1/18 2:12	45	222	TRUE	TRUE
33bertramsf	2592	3462	"Florida, USA"	https://twitter.com/33bertramsf	Trump supporter and patriot. Hater of MSM and all that they stand for. #KAG #walkaway #MAGA #V	2/7/16 2:34	10720	1661	TRUE	FALSE
bonnie_pr	2258	2578	United States	https://twitter.com/bonnie_pr	Born in PA and currently living in PR. Writer and business owner. Keto enthusiast. Pug lover. Conservative. Christian. Keto. Jazz. KAG!	2/6/12 20:56	58054	62384	TRUE	FALSE
RealDealDaves27	124	636	"Poplar Bluff, MO"	https://twitter.com/RealDealDaves27	"Welcome! I’m a proud Poplar Bluffian, food enthusiast, former student sportswriter, and future servant of the people."	1/30/16 13:49	2022	1513	FALSE	FALSE
Nick_The_Ring	1684	2766		https://twitter.com/Nick_The_Ring	Not a Bernanke fan!!!  🇺🇸#MAGA🇺🇸	10/6/15 19:09	3662	11672	FALSE	FALSE
AggieFinn	513	1165	"East Bay, CA"	https://twitter.com/AggieFinn	"Lover of America, The Constitution, Proud STEM Advocate, Vigilance, Steel, UC Davis Football.  GREEDHEAD, Hug a Comedian. Blocked by a Swedish Journo Professor"	8/23/09 19:45	33200	38747	FALSE	FALSE
roxnola1	951	1336	SWFL	https://twitter.com/roxnola1	Patriotic American NOLA LOVE 🇺🇸⚜	6/27/12 20:03	8639	56753	FALSE	FALSE
btrivett07	931	3460	"Alexandria, VA"	https://twitter.com/btrivett07	"30, @GOP Digital Transponster. GW Colonial and AU Eagle. Northeast Pennsylvania Native. ""Democracy Dies Behind Paywalls"" Opinions are my own."	6/8/09 1:21	3135	8270	FALSE	FALSE
gkondracki	172	1344		https://twitter.com/gkondracki		5/26/11 2:54	12	3635	FALSE	FALSE
CHRJMCG	67	737		https://twitter.com/CHRJMCG		9/29/10 20:03	157	190	TRUE	FALSE
Clickinalong6	6	168		https://twitter.com/Clickinalong6		4/8/12 4:31	7	11397	TRUE	FALSE
bonnala	78	135	Warren NJ	https://twitter.com/bonnala	"Former Chairwoman, Warren Township Municipal Committee, Retired Teacher, Moderate Republican, Opinions are my own"	8/19/09 12:50	2055	7641	TRUE	FALSE
skapilgrimTX	481	2323	The Republic of Texas	https://twitter.com/skapilgrimTX	"""You just signed your expoltion papers,Nuwanda!"" tiktok:skapilgrim"	2/23/13 3:26	3127	49677	TRUE	FALSE
D68141715	318	2187	"Manassas, VA"	https://twitter.com/D68141715	"Proud MAGA supporter 😎 Raised by old school, conservative Christians 😇If u move from a BLUE tax state 2 a RED state, why vote 4 same high tax policies🤔"	10/27/17 14:48	3417	4589	TRUE	FALSE
MissyLChristian	80	656		https://twitter.com/MissyLChristian	"I am married to my soulmate, Ron Geilen. I believe in logic, fairness,  justice, kindness, respect, love, and equality that is fair."	8/28/16 4:43	858	352	FALSE	FALSE
ihearitpayswell	197	1162	"Lee's Summit, MO."	https://twitter.com/ihearitpayswell	"booze, rock n roll and the Kansas City Royals"	5/8/11 3:57	249	1182	FALSE	FALSE
Christi35105544	3	803		https://twitter.com/Christi35105544		8/8/18 2:22	0	1	TRUE	TRUE
shawlakelife83	9	130	United States	https://twitter.com/shawlakelife83		7/19/16 1:30	301	1296	TRUE	FALSE
cgl497	30	175	"Ste Genevieve, MO"	https://twitter.com/cgl497		3/26/13 1:15	466	791	TRUE	FALSE
JoeSmitty64335	29	151	Fly Over Country 	https://twitter.com/JoeSmitty64335	Enjoying life and loving truth.	2/3/17 15:45	1710	1743	TRUE	FALSE
Real_SweetT	248	596	"Kure Beach, NC"	https://twitter.com/Real_SweetT	"🇺🇸🧜‍♀️Happily married mermaid, mother of 4. Business Owner, Christian, Republican, Conservative, World Traveler, Beach bum, Homeschool mom, Patriot🇺🇸"	6/28/18 18:42	1553	3014	TRUE	FALSE
oldbooksdolls	1131	1149		https://twitter.com/oldbooksdolls	Constitutionalist Conservative. #2A #NRA  Flyers & Kings hockey fan #TrumpPenceSupporter #StandWithIsrael #NOGMO #ProLLBean	4/4/13 21:54	50964	895	FALSE	FALSE
bkrusniak	185	603		https://twitter.com/bkrusniak		4/12/08 20:46	391	41	TRUE	FALSE
Brian4Freedom	378	578	"Missouri, USA"	https://twitter.com/Brian4Freedom	"I’ve never voted Democrat and thought there was no hope for America, but this #walkaway movement gives me hope again for the country that I love!"	6/29/18 16:20	2848	2434	TRUE	FALSE
dhines44	734	1274	"Illinois, USA"	https://twitter.com/dhines44		12/4/15 2:37	60062	14077	FALSE	FALSE
LockardMarsha	25	139	"Lees Summit, MO"	https://twitter.com/LockardMarsha		7/8/09 12:59	62	1620	TRUE	FALSE
gertiegert1	2344	3576		https://twitter.com/gertiegert1	"Always looking for the Truth  #MAGA  I Can Think for myself  Love my guns, bible and The Grateful Dead #TRUMP2020 #KAG"	3/8/13 22:18	9519	3487	FALSE	FALSE
mikeury15	126	415		https://twitter.com/mikeury15		8/8/11 16:34	61	26977	TRUE	FALSE
FMalvagna	16	129		https://twitter.com/FMalvagna		11/17/16 5:03	2	2159	TRUE	TRUE
reagentibbs	151	580		https://twitter.com/reagentibbs	SEMO ‘21	3/14/13 1:12	110	310	TRUE	FALSE
Don194757	2380	3156	Great State of Missouri	https://twitter.com/Don194757	"American , Sgt. US Army, SETAF, Team 4 ZELO, CTS ,Veteran, Catholic ! Pro life! labs , Lineman, I live back of the moon. 2nd Amendment is not up for negotiation"	9/1/16 4:30	15188	8739	TRUE	FALSE
millarjohnf	1957	2845	👀 on the World	https://twitter.com/millarjohnf	"Love England&Europe, Conservative, Trumper, Great wife, retired, MAGA🇺🇸 BlackHawks💥expat🇨🇦💥Stop the Islamic invasion in the West💥Go Irish💥"	7/14/17 21:34	24864	25679	TRUE	FALSE
MAGAMama7	1514	2431	USA	https://twitter.com/MAGAMama7	St. Michael the Archangel defend us in the battle against the rulers of the world of darkness and the spirit of wickedness in high places.	7/16/18 21:36	6420	24430	TRUE	FALSE
bondphx1	938	4945	Los Angeles-Scottsdale-AMS-STL	https://twitter.com/bondphx1	inquisitive. white-ish collar. lover of this life.	10/13/10 21:07	1830	3614	TRUE	FALSE
SpeakerTimJones	8088	1514	Missouri	https://twitter.com/SpeakerTimJones	Dad & Husband; Host-The Tim Jones Show! @971FMTalk; CCO @FirstRuleMedia; Chairman @MOCFG; Sr. Policy Fellow @HammondInst; Fmr. Speaker of the House #MO	3/26/09 15:34	35423	7210	FALSE	FALSE
DeplorableNYC50	2194	4936		https://twitter.com/DeplorableNYC50	"Ex Democrat, Trump supporter, New Yorker #MAGA Proud Nationalist for the USA, hatred spewing not tolerated. You will be blocked."	3/18/13 20:20	69644	56081	FALSE	FALSE
Upsjetbabe	227	755	"Anchorage, AK"	https://twitter.com/Upsjetbabe	B747 Int'l Airline Pilot & Mom ✈️👩‍✈️🌎🇺🇸😇 Always feeling Blessed! Pioneer:15th female pilot hired @ TWA & 50th female pilot @ UPS #Family #God #USA #Vets	6/20/12 7:42	1471	7758	TRUE	FALSE
ladyhawke5372	484	1002		https://twitter.com/ladyhawke5372	Avid Trump supporter👏👏👏👏👏👏 and a proud Polish American Nationalist!!!	4/5/16 19:43	13354	11669	TRUE	FALSE
Terre1127	35	739	"Wood-Ridge, NJ"	https://twitter.com/Terre1127		9/28/11 15:04	535	44168	TRUE	FALSE
scottki43142639	563	1490		https://twitter.com/scottki43142639		6/1/17 11:39	1696	5590	TRUE	FALSE
poeb05	63	846	"Oreana, IL"	https://twitter.com/poeb05	"US Air Force Veteran, Learned to code, Huge Illini, STL Blues/Cardinals, Chicago Bears, and Newcastle United fan."	3/16/12 22:03	144	3690	TRUE	FALSE
earlywalk	59	298		https://twitter.com/earlywalk		7/17/10 2:05	311	4482	TRUE	FALSE
JoannaHendrie	738	2581	"Newport Beach, CA , Wordwide"	https://twitter.com/JoannaHendrie	"“Techie Cali Lifestyle Omnipreneur My Work Is: My Soul Work ~ Designer~Weddings + Fetes, Spaces + Places, Foods + Fancies"	4/5/09 18:10	2217	802	FALSE	FALSE
cdshelt	16	153	"Missouri, USA"	https://twitter.com/cdshelt	"Married to a great guy almost 39 years.  Four amazing kids, three of which are married to wonderful people and 10 beautiful grandkids. Blessed."	7/5/09 2:38	53	4006	TRUE	TRUE
Snow15Hank	2905	3768	United States	https://twitter.com/Snow15Hank	"Republican, Trump supporter,🙏#maga, I love America and respect all service members of our military! 🇺🇸🇺🇸🇺🇸🇺🇸 America First! Christian by faith. 🙏🙏🙏"	10/16/16 18:30	3397	4827	TRUE	FALSE
hrehder	3612	2999	"Sikeston, Missouri"	https://twitter.com/hrehder	"Believer in God, miracles & that people are inherently good | Fighting to end the stigma of mental illness & addiction | State Rep for MOs 148th | Micah 6:8"	4/3/09 21:22	2568	5533	TRUE	FALSE
JerryDaigle13	171	553	"New Orleans, LA"	https://twitter.com/JerryDaigle13		1/6/17 2:20	30392	54266	TRUE	TRUE
Kcco_Fangirl	617	1151	"Missouri, USA"	https://twitter.com/Kcco_Fangirl	"No DMs ❌ Grateful Wife of @alane242 , Mother of Three👱‍♂️🧒🧒, Loyal Patriot. I'm 💯Deplorable, 🐻UnBEARable and 😈Reprehensible#FreeAssange#WWG1WGA 🇺🇸"	9/18/18 22:56	3292	8854	TRUE	FALSE
randygood3	25	308		https://twitter.com/randygood3		2/29/12 14:24	27	633	TRUE	FALSE
